service_order_id,connection_id,client_id,client_name,technician_id,technician_name,service_type,start_date,end_date,notes
SO1397,CN1434,C238,Tomás Macedo,T020,Denis Pires,Inspection,2025-05-18,2025-06-04,Continuity test completed
SO1398,CN1573,C190,Lourenço Castro,T106,Filipe Costa,Maintenance,2025-04-15,2025-05-04,Maintenance visit completed
SO1399,CN1882,C053,Igor Gonçalves,T070,Camila Pereira,Repair,2025-09-23,2025-10-07,Short-circuit repair performed
SO1400,CN2006,C553,Luciana Nogueira,T084,David Alves,Inspection,2024-12-04,2025-09-22,Amperage test performed successfully
SO1401,CN1623,C190,Lourenço Castro,T008,Mauro Faria,Installation,2025-01-25,2025-03-25,Installation completed successfully
SO1402,CN1027,C253,Ângelo Nogueira,T006,Rafaela da Nogueira,Maintenance,2025-08-04,2025-10-06,Preventive visit performed
SO1403,CN1678,C553,Luciana Nogueira,T106,Filipe Costa,Inspection,2024-12-12,2025-03-07,Main panel cleaned and inspected
SO1404,CN1740,C016,Laura do Melo,T066,Joel do Pinho,Maintenance,2025-04-13,2025-04-23,System-wide review performed
SO1405,CN1761,C380,Tatiana do Cunha,T103,Filipa-Jéssica Pinheiro,Repair,2024-12-16,2025-01-06,Transformer fault detected
SO1406,CN1565,C404,Bruno Nogueira,T100,Bernardo Figueiredo,Repair,2024-11-17,2025-06-26,Circuit breaker fault corrected
SO1407,CN1786,C429,Emma Baptista,T084,David Alves,Installation,2025-01-10,2025-03-25,Installation completed successfully
SO1408,CN1267,C414,Kyara da Reis,T037,Enzo Sá,Maintenance,2025-09-03,2025-10-08,Maintenance visit completed
SO1409,CN1084,C231,Gabriel Sousa,T039,Júlia Assunção,Maintenance,2025-05-22,2025-07-30,Meter firmware updated
SO1410,CN1390,C174,Ivan Machado,T014,Tiago Baptista,Repair,2025-04-17,2025-09-29,Transformer fault detected
SO1411,CN1912,C430,Vicente Barbosa,T099,Valentim Miranda,Installation,2025-05-11,2025-08-23,Installation completed successfully
SO1412,CN2119,C344,Filipa Guerreiro,T094,Gustavo Vieira-Domingues,Maintenance,2025-09-15,2025-10-06,Routine maintenance performed
SO1413,CN1617,C332,Beatriz Gomes,T075,Luciana Sá,Disconnection,2025-09-17,2025-10-20,Disconnection request fulfilled
SO1414,CN2092,C053,Igor Gonçalves,T049,Ana do Anjos,Repair,2025-04-17,2025-05-28,Repair of connection after outage
SO1415,CN1261,C357,Marcos Reis,T047,Adriana Coelho-Correia,Repair,2025-09-14,2025-10-08,Damaged cables replaced
SO1416,CN2127,C270,Afonso do Domingues,T060,Carlos Soares,Inspection,2025-08-26,2025-10-02,Inspection report delivered to client
SO1417,CN2147,C142,António Santos,T050,Samuel Barbosa,Inspection,2025-06-04,2025-06-10,Amperage test performed successfully
SO1418,CN1918,C346,Soraia Azevedo,T067,Henrique Guerreiro,Installation,2025-04-09,2025-05-01,Main switch installed
SO1419,CN1138,C489,João Freitas-Miranda,T038,Gabriela Ribeiro-Ramos,Disconnection,2025-06-03,2025-06-24,Temporary connection removed
SO1420,CN2072,C450,Salomé Almeida,T051,David do Cardoso,Maintenance,2025-04-06,2025-08-06,Maintenance visit completed
SO1421,CN1341,C157,Ricardo Cardoso-Azevedo,T056,Filipa Araújo-Reis,Maintenance,2025-05-22,2025-09-24,Routine maintenance performed
SO1422,CN1264,C411,Duarte da Moura,T010,Bárbara Andrade,Inspection,2025-02-18,2025-08-05,Inspection revealed faulty wiring
SO1423,CN2159,C042,Fabiana Cunha,T059,Daniel Carvalho,Installation,2024-11-27,2025-03-03,"Partial installation completed, pending approval"
SO1424,CN1814,C467,Núria Gonçalves,T046,Juliana Lima,Disconnection,2024-12-31,2025-08-25,Disconnection requested by client
SO1425,CN1338,C590,Ricardo Araújo,T026,Marco Ferreira,Disconnection,2024-11-28,2025-10-08,Temporary connection removed
SO1426,CN2151,C493,Mário Lima-Faria,T058,Henrique Santos-Amorim,Disconnection,2025-01-03,2025-02-24,Temporary connection removed
SO1427,CN1556,C151,Guilherme de Magalhães,T080,Gil Machado,Repair,2025-08-27,2025-10-09,Intermittent fault fixed
SO1428,CN1007,C500,Jéssica Gomes,T040,Soraia Matos,Repair,2025-09-04,2025-10-12,Circuit breaker fault corrected
SO1429,CN1446,C138,Beatriz Gonçalves-Cruz,T013,Jéssica-Letícia Assunção,Maintenance,2025-02-22,2025-03-16,Meter firmware updated
SO1430,CN1018,C087,Ismael Pacheco,T107,Victória Guerreiro,Maintenance,2024-10-28,2025-02-05,Protection equipment updated
SO1431,CN2031,C137,Madalena Barros,T038,Gabriela Ribeiro-Ramos,Maintenance,2025-01-26,2025-05-14,Routine maintenance performed
SO1432,CN1621,C285,Patrícia do Esteves,T026,Marco Ferreira,Repair,2025-09-11,2025-09-29,Short-circuit repair performed
SO1433,CN1549,C101,William Silva,T059,Daniel Carvalho,Maintenance,2025-02-09,2025-04-04,Maintenance visit completed
SO1434,CN1350,C196,Luciana Gomes,T070,Camila Pereira,Repair,2024-12-24,2025-08-20,Repair of connection after outage
SO1435,CN2092,C053,Igor Gonçalves,T049,Ana do Anjos,Repair,2025-08-18,2025-09-16,Short-circuit repair performed
SO1436,CN1080,C253,Ângelo Nogueira,T031,Luca Matos,Repair,2024-11-29,2025-01-17,Short-circuit repair performed
SO1437,CN1272,C100,Ana da Araújo,T051,David do Cardoso,Inspection,2025-07-05,2025-10-25,Inspection report delivered to client
SO1438,CN1105,C144,Gaspar Coelho,T056,Filipa Araújo-Reis,Repair,2025-07-12,2025-09-18,Intermittent fault fixed
SO1439,CN2094,C226,Caetana Macedo,T019,Marcos Gaspar,Installation,2025-04-14,2025-05-13,Installation completed successfully
SO1440,CN1711,C087,Ismael Pacheco,T115,Renata Henriques,Maintenance,2025-09-27,2025-10-26,Routine maintenance performed
SO1441,CN1664,C042,Fabiana Cunha,T107,Victória Guerreiro,Installation,2025-03-21,2025-07-09,Equipment setup completed
SO1442,CN1540,C060,Luca Fernandes-Campos,T067,Henrique Guerreiro,Repair,2025-02-20,2025-06-15,Damaged cables replaced
SO1443,CN1603,C490,Noa de Leite,T108,Frederico Amaral,Inspection,2024-11-13,2025-06-19,Inspection revealed faulty wiring
SO1444,CN1021,C052,Ana Rocha,T045,Inês Paiva,Inspection,2025-09-21,2025-10-25,Electrical safety check completed
SO1445,CN1572,C434,Benjamim Maia,T085,Nádia Magalhães,Repair,2025-09-28,2025-10-07,Short-circuit repair performed
SO1446,CN1032,C353,Flor Araújo,T113,Marcos Gaspar,Maintenance,2025-04-21,2025-05-01,Meter firmware updated
SO1447,CN2194,C221,Cláudio Amorim,T031,Luca Matos,Installation,2025-09-26,2025-10-02,Main switch installed
SO1448,CN1527,C540,Mário Branco,T082,Joaquim Guerreiro,Maintenance,2025-07-27,2025-08-16,System-wide review performed
SO1449,CN1422,C002,Sandro Fonseca,T061,Filipe Costa-Pacheco,Disconnection,2024-11-01,2025-06-01,Disconnection request fulfilled
SO1450,CN1664,C042,Fabiana Cunha,T107,Victória Guerreiro,Inspection,2025-09-20,2025-10-15,Electrical safety check completed
SO1451,CN2191,C572,Emanuel Alves,T052,Nair-Sofia Costa,Disconnection,2025-01-12,2025-10-20,Disconnection request fulfilled
SO1452,CN1913,C046,Pilar-Diana Henriques,T057,Larissa Machado,Repair,2025-02-28,2025-08-23,Transformer fault detected
SO1453,CN1888,C576,Francisco Mendes,T099,Valentim Miranda,Inspection,2025-03-30,2025-10-18,Electrical safety check completed
SO1454,CN1981,C040,Isabela Simões,T059,Daniel Carvalho,Installation,2025-10-02,2025-10-25,Main switch installed
SO1455,CN1371,C028,Guilherme Matos,T003,Tatiana Nunes,Disconnection,2025-02-07,2025-05-15,Disconnection request fulfilled
SO1456,CN1360,C044,Vera Leal,T109,Joel Antunes,Repair,2025-03-26,2025-07-07,Circuit breaker fault corrected
SO1457,CN2004,C043,Raquel Lima-Assunção,T056,Filipa Araújo-Reis,Repair,2025-05-16,2025-07-05,Transformer fault detected
SO1458,CN1577,C239,Igor Teixeira,T043,Alexandre Vicente,Installation,2025-04-13,2025-04-18,Temporary connection installed for testing
SO1459,CN1333,C591,Yara Tavares,T014,Tiago Baptista,Repair,2025-02-09,2025-09-06,Damaged cables replaced
SO1460,CN1384,C497,Luca Cardoso-Gaspar,T014,Tiago Baptista,Installation,2025-06-16,2025-07-15,"Partial installation completed, pending approval"
SO1461,CN1147,C339,Patrícia Melo,T079,Valentim Lima,Disconnection,2025-07-13,2025-10-08,Disconnection request fulfilled
SO1462,CN1931,C116,Sofia Moura,T030,Marta-Emma Torres,Disconnection,2025-03-05,2025-09-07,Disconnection requested by client
SO1463,CN2078,C527,Ivan Faria,T106,Filipe Costa,Repair,2025-07-31,2025-09-05,Transformer fault detected
SO1464,CN1024,C099,Noah Soares,T120,Raquel Coelho,Maintenance,2025-09-07,2025-09-21,Maintenance visit completed
SO1465,CN1773,C096,Frederico Mota,T101,Andreia Cruz,Disconnection,2025-08-23,2025-08-27,Disconnection requested by client
SO1466,CN1225,C162,Inês Almeida,T074,Ivo de Valente,Installation,2025-02-12,2025-05-28,Installation completed successfully
SO1467,CN1270,C452,Wilson Cruz,T040,Soraia Matos,Repair,2025-01-08,2025-02-12,Repair of connection after outage
SO1468,CN1548,C590,Ricardo Araújo,T013,Jéssica-Letícia Assunção,Repair,2025-02-18,2025-04-10,Transformer fault detected
SO1469,CN1027,C253,Ângelo Nogueira,T006,Rafaela da Nogueira,Installation,2025-10-17,2025-10-25,Installation completed successfully
SO1470,CN2110,C454,Lia Vieira,T089,Luna Abreu,Inspection,2025-08-21,2025-09-24,Inspection report delivered to client
SO1471,CN1174,C206,Marcos Nascimento,T041,Afonso Machado,Repair,2024-12-05,2025-07-31,Intermittent fault fixed
SO1472,CN1983,C278,Flor Cruz,T030,Marta-Emma Torres,Maintenance,2025-10-24,2025-10-25,Protection equipment updated
SO1473,CN1334,C357,Marcos Reis,T008,Mauro Faria,Inspection,2025-06-30,2025-08-12,Amperage test performed successfully
SO1474,CN1980,C410,Nicole Fernandes,T072,Igor Miranda,Repair,2025-08-21,2025-09-14,Intermittent fault fixed
SO1475,CN1114,C464,Teresa Antunes,T072,Igor Miranda,Maintenance,2025-05-26,2025-07-15,Meter firmware updated
SO1476,CN1547,C017,Larissa Antunes,T066,Joel do Pinho,Maintenance,2025-03-26,2025-04-04,Maintenance visit completed
SO1477,CN1043,C057,Camila Ramos-Baptista,T018,Henrique Azevedo,Installation,2025-09-30,2025-10-25,Installation completed successfully
SO1478,CN2115,C279,Soraia do Mendes,T018,Henrique Azevedo,Inspection,2025-09-27,2025-10-04,Inspection revealed faulty wiring
SO1479,CN2047,C339,Patrícia Melo,T117,Ricardo Tavares-Coelho,Disconnection,2025-01-14,2025-08-15,Disconnection request fulfilled
SO1480,CN1002,C527,Ivan Faria,T067,Henrique Guerreiro,Repair,2024-12-22,2025-06-16,Repair of connection after outage
SO1481,CN1464,C294,Rui Henriques,T089,Luna Abreu,Disconnection,2025-03-20,2025-05-19,Temporary connection removed
SO1482,CN1301,C592,Teresa Abreu-Magalhães,T039,Júlia Assunção,Inspection,2025-01-28,2025-03-07,Main panel cleaned and inspected
SO1483,CN1587,C373,Soraia do Nascimento,T106,Filipe Costa,Repair,2024-10-30,2024-12-26,Transformer fault detected
SO1484,CN1787,C357,Marcos Reis,T008,Mauro Faria,Installation,2025-10-16,2025-10-17,Main switch installed
SO1485,CN1347,C161,Luciana Coelho-Correia,T008,Mauro Faria,Installation,2024-11-29,2025-02-25,"Partial installation completed, pending approval"
SO1486,CN1208,C324,Fábio Assunção,T038,Gabriela Ribeiro-Ramos,Inspection,2025-03-04,2025-10-08,Amperage test performed successfully
SO1487,CN1156,C060,Luca Fernandes-Campos,T094,Gustavo Vieira-Domingues,Maintenance,2025-06-15,2025-10-06,Routine maintenance performed
SO1488,CN1242,C338,Bruno Campos-Ribeiro,T030,Marta-Emma Torres,Inspection,2025-01-07,2025-07-14,Inspection revealed faulty wiring
SO1489,CN1088,C470,Beatriz Loureiro,T011,Guilherme Antunes,Maintenance,2025-01-18,2025-05-10,Preventive visit performed
SO1490,CN1364,C490,Noa de Leite,T046,Juliana Lima,Disconnection,2024-11-12,2024-12-06,Equipment powered down for maintenance
SO1491,CN1371,C028,Guilherme Matos,T003,Tatiana Nunes,Disconnection,2024-12-18,2025-05-01,Disconnection request fulfilled
SO1492,CN1617,C332,Beatriz Gomes,T075,Luciana Sá,Maintenance,2025-01-13,2025-03-07,Routine maintenance performed
SO1493,CN1713,C373,Soraia do Nascimento,T065,Mafalda Baptista,Installation,2025-08-31,2025-09-02,Temporary connection installed for testing
SO1494,CN2022,C536,Mia do Simões,T067,Henrique Guerreiro,Inspection,2024-11-24,2025-08-18,Amperage test performed successfully
SO1495,CN1156,C060,Luca Fernandes-Campos,T094,Gustavo Vieira-Domingues,Installation,2024-12-22,2025-06-23,"Partial installation completed, pending approval"
SO1496,CN1300,C374,Iara Vieira,T026,Marco Ferreira,Inspection,2024-12-18,2024-12-23,Electrical safety check completed
SO1497,CN1799,C249,Rafael Moreira,T059,Daniel Carvalho,Disconnection,2025-08-07,2025-09-05,Temporary connection removed
SO1498,CN1137,C319,Fábio Azevedo,T091,Sara Domingues,Installation,2025-07-30,2025-08-27,Equipment setup completed
SO1499,CN1875,C305,Bruna Borges,T017,Noa Mendes,Inspection,2025-10-19,2025-10-20,Electrical safety check completed
SO1500,CN1185,C282,Santiago Fonseca,T041,Afonso Machado,Inspection,2024-12-21,2025-06-27,Electrical safety check completed
SO1501,CN1372,C460,Leonor Leal,T118,Melissa Cardoso,Disconnection,2025-03-10,2025-03-30,Equipment powered down for maintenance
SO1502,CN1653,C527,Ivan Faria,T079,Valentim Lima,Disconnection,2025-10-23,2025-10-26,Temporary connection removed
SO1503,CN1985,C052,Ana Rocha,T094,Gustavo Vieira-Domingues,Disconnection,2025-10-03,2025-10-17,Equipment powered down for maintenance
SO1504,CN1283,C523,Bárbara Garcia,T034,Fabiana Tavares,Repair,2025-09-19,2025-10-10,Damaged cables replaced
SO1505,CN1857,C552,Lúcia Nunes,T112,Edgar Barbosa,Maintenance,2024-11-05,2025-08-19,Protection equipment updated
SO1506,CN2103,C395,Igor Pinho,T001,Letícia Machado,Maintenance,2025-07-01,2025-09-18,Protection equipment updated
SO1507,CN2090,C459,Joel Araújo,T091,Sara Domingues,Maintenance,2025-08-18,2025-09-01,Preventive visit performed
SO1508,CN1787,C357,Marcos Reis,T008,Mauro Faria,Installation,2024-11-15,2025-05-23,Equipment setup completed
SO1509,CN1863,C117,Gaspar Vieira,T100,Bernardo Figueiredo,Maintenance,2025-05-11,2025-06-16,System-wide review performed
SO1510,CN1449,C048,Vitória do Vicente,T012,Eduardo Guerreiro,Installation,2025-10-26,2025-10-26,"Partial installation completed, pending approval"
SO1511,CN1740,C016,Laura do Melo,T066,Joel do Pinho,Installation,2025-04-27,2025-07-20,"Partial installation completed, pending approval"
SO1512,CN1035,C511,Adriana Barros,T055,Leandro Sousa,Inspection,2025-06-11,2025-06-17,Underground cable inspection completed
SO1513,CN1970,C147,Laura Paiva-Lopes,T071,Lourenço Nogueira,Repair,2025-10-18,2025-10-23,Repair of connection after outage
SO1514,CN1122,C502,Alícia Melo,T036,Daniel Miranda,Inspection,2025-02-17,2025-05-29,Amperage test performed successfully
SO1515,CN1285,C235,William Anjos,T110,Gaspar Anjos,Inspection,2025-10-19,2025-10-22,Continuity test completed
SO1516,CN1295,C302,Eduarda-Pilar Carneiro,T016,Micael Esteves,Maintenance,2025-02-16,2025-07-08,Protection equipment updated
SO1517,CN1496,C248,Lia Tavares,T114,Martim Macedo,Repair,2025-04-02,2025-08-23,Intermittent fault fixed
SO1518,CN1114,C464,Teresa Antunes,T072,Igor Miranda,Repair,2024-10-28,2025-10-16,Repair of connection after outage
SO1519,CN1293,C499,Dinis do Pires,T032,Pedro Amorim,Disconnection,2025-06-15,2025-07-13,Disconnection requested by client
SO1520,CN1869,C523,Bárbara Garcia,T120,Raquel Coelho,Inspection,2025-03-25,2025-04-28,Inspection revealed faulty wiring
SO1521,CN1217,C116,Sofia Moura,T096,Larissa de Pires,Maintenance,2025-07-03,2025-08-13,Maintenance visit completed
SO1522,CN1976,C378,Denis Barbosa-Cruz,T037,Enzo Sá,Maintenance,2025-07-20,2025-09-10,Preventive visit performed
SO1523,CN1061,C223,Sofia Garcia,T026,Marco Ferreira,Repair,2025-02-26,2025-04-11,Short-circuit repair performed
SO1524,CN1289,C392,Jorge Loureiro,T111,Yasmin-Salomé Leal,Installation,2025-08-10,2025-09-12,"Partial installation completed, pending approval"
SO1525,CN1157,C339,Patrícia Melo,T044,Alexandre de Batista,Installation,2025-05-23,2025-09-25,Equipment setup completed
SO1526,CN1852,C302,Eduarda-Pilar Carneiro,T087,Erica Rocha,Repair,2025-03-13,2025-07-20,Intermittent fault fixed
SO1527,CN1962,C426,Mélanie Borges,T030,Marta-Emma Torres,Repair,2025-09-02,2025-09-13,Transformer fault detected
SO1528,CN2080,C197,Luana Soares,T089,Luna Abreu,Inspection,2025-09-25,2025-09-29,Continuity test completed
SO1529,CN1842,C358,Edgar Campos,T103,Filipa-Jéssica Pinheiro,Inspection,2025-04-08,2025-09-20,Continuity test completed
SO1530,CN1027,C253,Ângelo Nogueira,T006,Rafaela da Nogueira,Inspection,2025-04-23,2025-08-19,Inspection revealed faulty wiring
SO1531,CN1319,C485,Sara Batista,T035,Bruno Guerreiro,Installation,2025-02-15,2025-09-14,Installation completed successfully
SO1532,CN1355,C357,Marcos Reis,T029,Ema Vaz,Maintenance,2025-03-26,2025-07-20,Preventive visit performed
SO1533,CN1022,C087,Ismael Pacheco,T120,Raquel Coelho,Disconnection,2025-07-15,2025-09-27,Temporary connection removed
SO1534,CN1930,C262,João Tavares,T090,Lia-Mélanie Melo,Maintenance,2025-04-17,2025-04-27,Meter firmware updated
SO1535,CN1528,C369,Tatiana Reis,T007,Luca Sousa-Brito,Maintenance,2025-07-02,2025-08-26,System-wide review performed
SO1536,CN1626,C302,Eduarda-Pilar Carneiro,T087,Erica Rocha,Repair,2025-01-05,2025-07-22,Damaged cables replaced
SO1537,CN1321,C561,Eduardo Gonçalves,T022,Tiago da Maia,Inspection,2025-01-22,2025-07-19,Inspection revealed faulty wiring
SO1538,CN2068,C045,Lourenço Araújo,T023,Marcos Neto,Disconnection,2025-09-11,2025-10-26,Disconnection request fulfilled
SO1539,CN1433,C369,Tatiana Reis,T076,Lorena Andrade-Nascimento,Disconnection,2025-03-27,2025-04-18,Disconnection requested by client
SO1540,CN1448,C090,Vera-Vitória Mota,T094,Gustavo Vieira-Domingues,Disconnection,2025-03-05,2025-10-13,Disconnection request fulfilled
SO1541,CN2145,C253,Ângelo Nogueira,T036,Daniel Miranda,Maintenance,2025-02-12,2025-08-19,Maintenance visit completed
SO1542,CN1959,C507,Joana Soares,T068,Denis Borges,Disconnection,2025-03-17,2025-07-18,Equipment powered down for maintenance
SO1543,CN1829,C425,André Nogueira,T090,Lia-Mélanie Melo,Disconnection,2025-10-19,2025-10-26,Disconnection request fulfilled
SO1544,CN1111,C250,Nair do Barros,T001,Letícia Machado,Inspection,2025-03-20,2025-07-09,Main panel cleaned and inspected
SO1545,CN1868,C379,Catarina Moura,T051,David do Cardoso,Repair,2025-05-15,2025-09-17,Short-circuit repair performed
SO1546,CN1222,C531,Maria de Figueiredo,T069,Eva Fonseca,Installation,2025-07-26,2025-09-29,Installation completed successfully
SO1547,CN1742,C461,Mário Correia-Moreira,T067,Henrique Guerreiro,Maintenance,2025-10-10,2025-10-26,Routine maintenance performed
SO1548,CN1057,C189,Henrique Nogueira,T048,Bianca-Leonor Barros,Repair,2025-06-08,2025-07-02,Short-circuit repair performed
SO1549,CN1333,C591,Yara Tavares,T014,Tiago Baptista,Maintenance,2025-10-16,2025-10-23,Maintenance visit completed
SO1550,CN1133,C597,Carlota Guerreiro,T032,Pedro Amorim,Repair,2025-10-21,2025-10-27,Circuit breaker fault corrected
SO1551,CN1022,C087,Ismael Pacheco,T120,Raquel Coelho,Inspection,2025-07-29,2025-09-28,Electrical safety check completed
SO1552,CN2129,C025,Kévim Melo,T043,Alexandre Vicente,Repair,2025-08-13,2025-10-01,Transformer fault detected
SO1553,CN1066,C430,Vicente Barbosa,T094,Gustavo Vieira-Domingues,Repair,2025-09-23,2025-10-05,Short-circuit repair performed
SO1554,CN1174,C206,Marcos Nascimento,T041,Afonso Machado,Maintenance,2025-05-04,2025-07-18,System-wide review performed
